2024-02-03 10:07:54 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-03 10:34:35 [main] INFO  c.df.common.redis.config.RedisConfig - 初始化 redis 配置
2024-02-03 10:34:35 [main] INFO  org.redisson.Version - Redisson 3.24.3
2024-02-03 10:34:35 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.100.122/192.168.100.122:6379
2024-02-03 10:34:35 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 192.168.100.122/192.168.100.122:6379
2024-02-03 10:34:41 [main] INFO  io.undertow - starting server: Undertow - 2.3.10.Final
2024-02-03 10:34:41 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2024-02-03 10:34:41 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2024-02-03 10:34:42 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2024-02-03 10:34:42 [main] INFO  com.df.DashForgeApplication - Started DashForgeApplication in 22.211 seconds (process running for 23.118)
2024-02-03 10:34:42 [main] INFO  o.d.c.w.l.WebSocketTopicListener - 初始化WebSocket主题订阅监听器成功
2024-02-03 10:34:42 [main] INFO  c.d.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-02-03 10:37:02 [XNIO-1 task-2] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-02-03 10:37:02 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/getInfo],无参数
2024-02-03 10:37:04 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/getInfo],耗时:[1593]毫秒
2024-02-03 10:37:04 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-02-03 10:37:04 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[365]毫秒
2024-02-03 10:37:04 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /auth/logout],无参数
2024-02-03 10:37:05 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /auth/logout],耗时:[145]毫秒
2024-02-03 10:37:05 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /auth/code],无参数
2024-02-03 10:37:05 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /auth/tenant/list],无参数
2024-02-03 10:37:05 [XNIO-1 task-3] INFO  c.d.c.r.aspectj.RateLimiterAspect - 限制令牌 => 10, 剩余令牌 => 9, 缓存key => 'global:rate_limit:/auth/code:0:0:0:0:0:0:0:1:'
2024-02-03 10:37:05 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /auth/tenant/list],耗时:[237]毫秒
2024-02-03 10:37:06 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /auth/code],耗时:[1155]毫秒
2024-02-03 10:37:11 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /auth/login],参数类型[json],参数:[{"tenantId":"000000","username":"admin","password":"admin123","rememberMe":false,"uuid":"2fd59da4ce3f47639426ae1d07bc07e3","code":"8","clientId":"e5cd7e4891bf95d1d19206ce24a7b32e","grantType":"password"}]
2024-02-03 10:37:12 [schedule-pool-1] INFO  c.d.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][user.login.success]
2024-02-03 10:37:12 [XNIO-1 task-3] INFO  c.df.web.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJEWEVaYzBUdjN1d2ZSQjdyZEJRUUkzcFlnZ3g4UnlBNCIsImNsaWVudGlkIjoiZTVjZDdlNDg5MWJmOTVkMWQxOTIwNmNlMjRhN2IzMmUiLCJ0ZW5hbnRJZCI6IjAwMDAwMCIsInVzZXJJZCI6MSwiZGVwdElkIjoxMDN9.2bz5IVhl83IucPs2bmMjM6L_bNDsVgZ0oArDG4nRd4w
2024-02-03 10:37:12 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /auth/login],耗时:[1359]毫秒
2024-02-03 10:37:12 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/getInfo],无参数
2024-02-03 10:37:12 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/getInfo],耗时:[392]毫秒
2024-02-03 10:37:13 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/menu/getRouters],无参数
2024-02-03 10:37:13 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/menu/getRouters],耗时:[135]毫秒
2024-02-03 10:37:14 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /auth/tenant/list],无参数
2024-02-03 10:37:14 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /auth/tenant/list],耗时:[111]毫秒
2024-02-03 10:37:20 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_normal_disable],无参数
2024-02-03 10:37:20 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/role/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:37:21 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_normal_disable],耗时:[319]毫秒
2024-02-03 10:37:21 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/role/list],耗时:[589]毫秒
2024-02-03 10:37:58 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:37:59 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/list],耗时:[340]毫秒
2024-02-03 10:37:59 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/package/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:37:59 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/package/list],耗时:[87]毫秒
2024-02-03 10:38:01 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_device_type],无参数
2024-02-03 10:38:02 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /monitor/online/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:38:02 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_device_type],耗时:[166]毫秒
2024-02-03 10:38:03 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /monitor/cache],无参数
2024-02-03 10:38:03 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /monitor/cache],耗时:[103]毫秒
2024-02-03 10:38:04 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /monitor/online/list],耗时:[2730]毫秒
2024-02-03 10:38:33 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /tool/gen/getDataNames],无参数
2024-02-03 10:38:33 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /tool/gen/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:38:33 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /tool/gen/getDataNames],耗时:[2]毫秒
2024-02-03 10:38:33 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-02-03 10:38:33 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /tool/gen/list],耗时:[5]毫秒
2024-02-03 10:38:33 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[2]毫秒
2024-02-03 10:38:33 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:38:33 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[1]毫秒
2024-02-03 10:44:55 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/dict/data/type/sys_user_sex],无参数
2024-02-03 10:44:55 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/deptTree],无参数
2024-02-03 10:44:55 [XNIO-1 task-5] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/config/configKey/sys.user.initPassword],无参数
2024-02-03 10:44:55 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:44:55 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/dict/data/type/sys_user_sex],耗时:[148]毫秒
2024-02-03 10:44:56 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/list],耗时:[199]毫秒
2024-02-03 10:44:56 [XNIO-1 task-5] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/config/configKey/sys.user.initPassword],耗时:[481]毫秒
2024-02-03 10:44:56 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/deptTree],耗时:[494]毫秒
2024-02-03 10:45:11 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/dynamic/000000],无参数
2024-02-03 10:45:11 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/dynamic/000000],耗时:[24]毫秒
2024-02-03 10:45:12 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/dynamic/clear],无参数
2024-02-03 10:45:12 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/dynamic/clear],耗时:[43]毫秒
2024-02-03 10:45:14 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/dynamic/000000],无参数
2024-02-03 10:45:14 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/dynamic/000000],耗时:[48]毫秒
2024-02-03 10:45:15 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/dynamic/clear],无参数
2024-02-03 10:45:15 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/dynamic/clear],耗时:[35]毫秒
2024-02-03 10:45:17 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/dynamic/000000],无参数
2024-02-03 10:45:17 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/dynamic/000000],耗时:[46]毫秒
2024-02-03 10:45:19 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/tenant/dynamic/clear],无参数
2024-02-03 10:45:19 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/tenant/dynamic/clear],耗时:[60]毫秒
2024-02-03 10:46:22 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.3.10.Final
2024-02-03 10:46:22 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-02-03 10:46:22 [SpringApplicationShutdownHook] INFO  c.d.c.core.config.ThreadPoolConfig - ====关闭后台任务任务线程池====
2024-02-03 10:46:22 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-02-03 10:46:22 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-02-03 10:47:35 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-03 10:47:35 [main] INFO  com.df.DashForgeApplication - Starting DashForgeApplication using Java 17.0.9 with PID 912 (D:\data\code\my-works\DashForgeAdmin\dash-forge-admin\target\classes started by Administrator in D:\data\code\my-works\DashForgeAdmin)
2024-02-03 10:47:35 [main] INFO  com.df.DashForgeApplication - The following 1 profile is active: "dev"
2024-02-03 10:47:44 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-02-03 10:47:44 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-02-03 10:47:44 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-02-03 10:47:45 [main] INFO  com.zaxxer.hikari.pool.HikariPool - master - Added connection com.mysql.cj.jdbc.ConnectionImpl@57fc6759
2024-02-03 10:47:45 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-02-03 10:47:45 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-02-03 10:47:45 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [master]
2024-02-03 10:47:47 [main] INFO  c.d.common.json.config.JacksonConfig - 初始化 jackson 配置
2024-02-03 10:47:48 [main] INFO  c.df.common.redis.config.RedisConfig - 初始化 redis 配置
2024-02-03 10:47:48 [main] INFO  org.redisson.Version - Redisson 3.24.3
2024-02-03 10:47:48 [redisson-netty-2-7] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 192.168.100.122/192.168.100.122:6379
2024-02-03 10:47:49 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 192.168.100.122/192.168.100.122:6379
2024-02-03 10:47:52 [main] INFO  io.undertow - starting server: Undertow - 2.3.10.Final
2024-02-03 10:47:52 [main] INFO  org.xnio - XNIO version 3.8.8.Final
2024-02-03 10:47:52 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.8.Final
2024-02-03 10:47:52 [main] INFO  org.jboss.threads - JBoss Threads version 3.5.0.Final
2024-02-03 10:47:53 [main] INFO  com.df.DashForgeApplication - Started DashForgeApplication in 18.994 seconds (process running for 19.858)
2024-02-03 10:47:53 [main] INFO  o.d.c.w.l.WebSocketTopicListener - 初始化WebSocket主题订阅监听器成功
2024-02-03 10:47:53 [main] INFO  c.d.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-02-03 10:47:58 [XNIO-1 task-4] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-02-03 10:47:58 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/config/configKey/sys.user.initPassword],无参数
2024-02-03 10:47:58 [XNIO-1 task-2] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/deptTree],无参数
2024-02-03 10:47:58 [XNIO-1 task-4] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-02-03 10:48:00 [XNIO-1 task-3] INFO  c.d.c.w.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/config/configKey/sys.user.initPassword],耗时:[1313]毫秒
